size,lat,lon,price,name
2.74,43.22952,-75.44361,13097.50,ROME MEMORIAL HOSPITAL, INC
2.67,43.45491,-76.51645,12213.46,OSWEGO HOSPITAL
2.92,42.92531,-78.83111,15157.82,ERIE COUNTY MEDICAL CENTER
4.02,40.70419,-73.91754,27893.12,WYCKOFF HEIGHTS MEDICAL CENTER
2.89,40.59411,-73.65106,14825.61,LONG BEACH MEDICAL CENTER
3.22,42.74285,-73.67673,18564.44,SETON HEALTH SYSTEM-ST MARY'S CAMPUS
2.95,40.65533,-73.91221,15480.67,BROOKDALE HOSPITAL MEDICAL CENTER
4.90,41.08773,-73.80395,37964.63,WESTCHESTER MEDICAL CENTER
2.73,42.94136,-76.56474,12922.60,AUBURN COMMUNITY HOSPITAL
3.42,40.66762,-73.97850,20871.82,NEW YORK METHODIST HOSPITAL
2.51,42.08997,-79.23058,10359.57,WOMAN'S CHRISTIAN ASSOCIATION
3.48,43.04269,-76.14043,21658.09,UNIVERSITY HOSPITAL S U N Y HEALTH SCIENCE CENTER
4.79,40.94779,-73.06033,36735.43,ST CHARLES HOSPITAL
3.71,41.10880,-73.86355,24229.02,PHELPS MEMORIAL HOSPITAL ASSN
3.65,41.50307,-74.01517,23557.51,ST LUKE'S CORNWALL HOSPITAL
3.92,41.38421,-73.66323,26633.51,PUTNAM HOSPITAL CENTER
2.84,43.06952,-74.33001,14263.81,NATHAN LITTAUER HOSPITAL
2.46,42.84782,-78.81264,9869.60,MERCY HOSPITAL
4.18,40.69327,-73.29412,29652.62,GOOD SAMARITAN HOSPITAL MEDICAL CENTER
3.01,40.64666,-74.02049,16155.88,LUTHERAN MEDICAL CENTER
2.96,40.83778,-73.85417,15563.66,NEW YORK WESTCHESTER SQUARE MEDICAL CENTER
3.66,40.72593,-73.47844,23638.02,ST JOSEPH HOSPITAL
3.31,40.88512,-72.38030,19617.77,SOUTHAMPTON HOSPITAL
2.82,40.65508,-73.94521,13985.55,UNIVERSITY HOSPITAL OF BROOKLYN ( DOWNSTATE )
2.72,42.11422,-75.95851,12777.58,UNITED HEALTH SERVICES HOSPITALS, INC
3.36,40.59803,-73.75296,20251.60,ST JOHN'S EPISCOPAL HOSPITAL AT SOUTH SHORE
5.20,40.85738,-73.18681,41444.30,ST CATHERINE OF SIENA HOSPITAL
3.01,35.57658,-82.54922,16194.66,MEMORIAL MISSION HOSPITAL AND ASHEVILLE SURGERY CE
2.98,35.95000,-80.00000,15770.87,HIGH POINT REGIONAL HOSPITAL
3.07,34.75124,-79.46789,16895.24,SCOTLAND MEMORIAL HOSPITAL
2.68,36.07581,-80.29779,12345.86,FORSYTH MEMORIAL HOSPITAL
2.89,35.68172,-80.47072,14765.40,ROWAN REGIONAL MEDICAL CENTER
2.41,35.32080,-82.46812,9273.81,MARGARET R PARDEE MEMORIAL HOSPITAL
3.13,35.30288,-81.53571,17539.90,CLEVELAND REGIONAL MEDICAL CENTER
2.66,35.29053,-77.58307,12159.92,LENOIR MEMORIAL HOSPITAL
3.90,36.00850,-78.94006,26428.06,DUKE UNIVERSITY HOSPITAL
2.43,35.54918,-77.03985,9464.61,BEAUFORT COUNTY MEDICAL CENTER
3.23,35.79986,-80.87863,18729.11,IREDELL MEMORIAL HOSPITAL INC
3.50,35.60726,-77.40477,21823.83,PITT COUNTY MEMORIAL HOSPITAL
3.01,34.76273,-77.38582,16171.84,ONSLOW MEMORIAL HOSPITAL
2.86,36.09062,-80.27161,14451.75,NORTH CAROLINA BAPTIST HOSPITAL
2.96,35.22196,-80.83287,15544.38,PRESBYTERIAN HOSPITAL
2.51,35.90529,-79.04963,10451.81,UNIVERSITY OF NORTH CAROLINA HOSPITAL
2.69,34.33747,-78.69425,12512.39,COLUMBUS REGIONAL HEALTHCARE SYSTEM
3.44,35.78523,-78.58836,21105.04,WAKEMED, RALEIGH CAMPUS
2.47,36.06347,-79.50208,9939.13,ALAMANCE REGIONAL MEDICAL CENTER
2.84,36.09251,-79.78855,14157.81,MOSES H CONE MEMORIAL HOSPITAL, THE
3.22,35.21029,-80.82084,18621.44,CAROLINAS MED CENTER-MERCY
2.82,36.28555,-76.99489,14014.93,ROANOKE CHOWAN HOSPITAL
2.90,34.90228,-79.71125,14900.29,SANDHILLS REGIONAL MEDICAL CENTER
2.99,36.32690,-76.22370,15905.82,ALBEMARLE HOSPITAL AUTHORITY
3.20,35.71850,-77.94518,18346.96,WILSON MEDICAL CENTER
3.01,35.54775,-80.85563,16157.38,LAKE NORMAN REGIONAL MEDICAL CENTER
2.49,34.97382,-80.52250,10187.00,CAROLINAS MEDICAL CENTER-UNION
2.69,36.32959,-78.39916,12425.55,MARIA PARHAM MEDICAL CENTER
2.84,35.83976,-77.07310,14190.00,MARTIN GENERAL HOSPITAL
2.56,34.72615,-76.75452,10975.81,CARTERET GENERAL HOSPITAL
3.17,35.71664,-81.26661,18041.07,CATAWBA VALLEY MEDICAL CENTER
2.61,36.43295,-77.64729,11520.75,HALIFAX REGIONAL MEDICAL CENTER INC
3.12,36.04960,-78.90617,17456.48,DURHAM REGIONAL HOSPITAL
2.89,34.00906,-78.28992,14779.05,BRUNSWICK COMMUNITY HOSPITAL
2.88,35.11432,-80.71971,14675.02,PRESBYTERIAN HOSPITAL MATTHEWS
2.87,35.40634,-80.86005,14523.25,PRESBYTERIAN HOSPITAL HUNTERSVILLE
2.26,35.52586,-82.94351,7488.11,MEDWEST HAYWOOD
2.87,46.88496,-96.78609,14568.37,SANFORD MEDICAL CENTER FARGO
2.35,46.80798,-100.78229,8521.44,MEDCENTER ONE
2.40,47.91045,-97.06742,9152.00,ALTRU HOSPITAL
2.87,39.08582,-84.34886,14550.45,MERCY HOSPITAL ANDERSON
3.05,39.13707,-84.50392,16645.09,UNIVERSITY HOSPITAL, INC
3.24,40.03064,-83.03440,18791.28,RIVERSIDE METHODIST HOSPITAL
2.89,38.75320,-82.97800,14773.98,SOUTHERN OHIO MEDICAL CENTER
2.88,40.73578,-84.08630,14693.54,LIMA MEMORIAL HEALTH SYSTEM
2.46,40.51393,-81.45644,9842.36,UNION HOSPITAL
3.03,39.20680,-84.38093,16378.70,JEWISH HOSPITAL, LLC
2.86,39.96098,-82.99077,14397.73,GRANT MEDICAL CENTER
3.64,41.01476,-81.58913,23502.96,SUMMA HEALTH SYSTEM BARBERTON HOSPITAL
2.89,41.44642,-82.70864,14832.04,FIRELANDS REGIONAL MEDICAL CENTER
3.52,41.07747,-81.53042,22065.73,AKRON GENERAL MEDICAL CENTER
2.69,41.38265,-81.73127,12456.67,PARMA COMMUNITY GENERAL HOSPITAL
2.27,39.51256,-84.74034,7567.55,MCCULLOUGH-HYDE MEMORIAL HOSPITAL
2.80,41.61788,-83.61632,13797.12,UNIVERSITY OF TOLEDO MEDICAL CENTER
4.66,39.74547,-84.18523,35209.61,MIAMI VALLEY HOSPITAL
4.32,39.78778,-84.23493,31260.20,GOOD SAMARITAN HOSPITAL
2.62,38.84439,-82.23902,11627.58,HOLZER MEDICAL CENTER
3.05,39.31257,-84.51774,16581.30,MERCY HOSPITAL FAIRFIELD
2.76,41.22570,-82.60491,13296.92,FISHER-TITUS HOSPITAL
2.53,40.81219,-81.39625,10672.55,MERCY MEDICAL CENTER
2.29,39.71750,-82.57772,7813.71,FAIRFIELD MEDICAL CENTER
3.03,41.58130,-81.48979,16385.88,UHHS RICHMOND HEIGHTS HOSPITAL
2.98,41.17554,-81.24915,15859.65,ROBINSON MEMORIAL HOSPITAL
3.39,41.63639,-83.48640,20515.90,MERCY ST CHARLES HOSPITAL
3.32,41.59825,-81.54884,19719.54,EUCLID HOSPITAL
3.45,39.99445,-83.01872,21253.46,OHIO STATE UNIVERSITY HOSPITALS
2.76,41.55725,-83.68141,13305.69,ST LUKE'S HOSPITAL
2.62,41.01785,-83.65165,11671.08,BLANCHARD VALLEY HOSPITAL
2.32,40.62149,-80.58651,8157.42,EAST LIVERPOOL CITY HOSPITAL
3.36,41.66317,-81.24696,20185.85,LAKE HEALTH
3.27,41.66810,-83.54275,19233.05,MERCY ST VINCENT MEDICAL CENTER
3.42,41.39496,-81.53484,20928.25,UHHS BEDFORD MEDICAL CENTER
2.74,40.75264,-82.52803,13089.04,MEDCENTRAL HEALTH SYSTEM
3.06,41.43653,-81.94451,16704.46,ST JOHN MEDICAL CENTER
3.00,41.88034,-80.79553,16029.62,ASHTABULA COUNTY MEDICAL CENTER
3.55,41.42112,-81.59808,22458.85,MARYMOUNT HOSPITAL
2.78,41.36649,-82.09708,13537.41,EMH REGIONAL MEDICAL CENTER
2.65,39.43061,-81.46454,12041.77,MARIETTA MEMORIAL HOSPITAL
3.19,40.80656,-81.51633,18204.67,AFFINITY MEDICAL CENTER
3.50,41.37028,-81.83189,21873.62,SOUTHWEST GENERAL HEALTH CENTER
3.23,41.43688,-82.23761,18740.55,MERCY REGIONAL MEDICAL CENTER
4.08,41.50248,-81.62110,28554.71,CLEVELAND CLINIC
2.60,40.90093,-80.83181,11426.15,SALEM COMMUNITY HOSPITAL
2.42,40.04115,-81.57789,9353.88,SOUTHEASTERN OHIO REGIONAL MEDICAL CENTER
3.69,41.48479,-81.79649,24039.39,LAKEWOOD HOSPITAL
3.27,41.52013,-81.43291,19233.67,HILLCREST HOSPITAL
3.69,41.62027,-83.48331,23974.15,BAY PARK COMMUNITY HOSPITAL
4.67,41.69195,-83.62455,35387.17,MERCY ST ANNE HOSPITAL
2.93,40.99498,-80.66192,15213.36,ST ELIZABETH BOARDMAN HEALTH CENTER
3.07,39.35830,-84.36785,16820.44,WEST CHESTER MEDICAL CENTER
2.49,36.87520,-94.87633,10210.76,INTEGRIS BAPTIST REG HEALTH CENTER
4.32,34.00655,-96.39398,31353.13,MEDICAL CENTER OF SOUTHEASTERN OKLAHOMA
2.88,34.63509,-99.31700,14714.27,JACKSON COUNTY MEMORIAL HOSPITAL
3.22,35.75351,-95.40612,18633.45,MUSKOGEE REGIONAL MEDICAL CENTER
3.72,36.39385,-97.87094,24401.55,ST MARY'S REGIONAL MEDICAL CENTER
3.59,35.52531,-97.58461,22851.41,DEACONESS HOSPITAL
3.22,35.47800,-97.52352,18555.52,ST ANTHONY HOSPITAL
3.10,36.32303,-95.60538,17225.32,CLAREMORE REGIONAL HOSPITAL
2.36,35.04453,-94.61214,8717.25,EASTERN OKLAHOMA MEDICAL CENTER
3.09,34.18908,-97.14128,17122.71,MERCY MEMORIAL HEALTH CENTER
2.17,34.92004,-95.32025,6455.18,LATIMER COUNTY GENERAL HOSPITAL
2.31,35.91530,-94.94996,8130.28,TAHLEQUAH CITY HOSPITAL
3.62,35.46721,-97.39370,23243.66,MIDWEST REGIONAL MEDICAL CENTER
2.87,35.97828,-96.75746,14499.64,CUSHING REGIONAL HOSPITAL
2.59,36.58133,-94.75864,11275.68,INTEGRIS GROVE HOSPITAL
2.81,36.13393,-95.96718,13894.14,ST JOHN MEDICAL CENTER, INC
2.06,35.02883,-97.36581,5167.06,PURCELL MUNICIPAL HOSPITAL
2.60,35.95999,-95.39306,11422.45,WAGONER COMMUNITY HOSPITAL
3.59,36.03590,-95.86511,22858.14,SOUTHCREST HOSPITAL
3.06,35.60901,-97.59429,16720.92,OKLAHOMA HEART HOSPITAL
3.09,44.60322,-123.25312,17070.64,GOOD SAMARITAN REGIONAL MEDICAL CENTER
3.40,42.31769,-122.83333,20716.27,ROGUE VALLEY MEDICAL CENTER
2.91,44.06773,-121.26817,15012.45,ST CHARLES MEDICAL CENTER - BEND
2.79,44.93267,-123.03418,13578.29,SALEM HOSPITAL
2.71,45.51288,-122.55630,12663.73,ADVENTIST MEDICAL CENTER
2.47,45.52677,-122.61469,9984.96,PROVIDENCE PORTLAND MEDICAL CENTER
2.83,42.34086,-122.86108,14055.67,PROVIDENCE MEDFORD MEDICAL CENTER
3.13,41.40075,-75.64594,17574.58,COMMUNITY MEDICAL CENTER
3.75,40.96789,-76.60506,24737.58,GEISINGER MEDICAL CENTER
4.03,42.11102,-80.07912,27900.94,SAINT VINCENT HEALTH CENTER
2.62,40.97877,-76.88593,11631.65,EVANGELICAL COMMUNITY HOSPITAL
2.41,41.01409,-80.35398,9211.31,JAMESON MEMORIAL HOSPITAL
5.15,40.07880,-75.21107,40923.73,CHESTNUT HILL HOSPITAL
3.67,40.43609,-79.98537,23785.77,UPMC MERCY
2.43,40.69101,-76.18682,9492.38,SCHUYLKILL MEDICAL CENTER - EAST NORWEGIAN STREET
4.35,40.43850,-75.34895,31662.18,ST LUKE'S QUAKERTOWN HOSPITAL
2.40,40.71251,-80.32136,9072.22,HERITAGE VALLEY BEAVER
2.23,40.54345,-80.17760,7175.45,HERITAGE VALLEY SEWICKLEY
2.37,39.90180,-79.73854,8731.78,UNIONTOWN HOSPITAL
2.53,40.18302,-80.24767,10672.59,WASHINGTON HOSPITAL, THE
2.60,41.24548,-77.01438,11397.27,WILLIAMSPORT REGIONAL MEDICAL CENTER
2.69,40.61795,-77.56734,12431.00,LEWISTOWN HOSPITAL
3.73,40.45705,-80.00363,24461.58,ALLEGHENY GENERAL HOSPITAL
3.60,40.36358,-75.32621,23004.52,GRAND VIEW HOSPITAL
4.07,42.13338,-80.08703,28376.41,UPMC HAMOT
5.34,40.10226,-74.86338,43105.10,LOWER BUCKS HOSPITAL
2.82,40.52204,-78.39824,13947.29,ALTOONA REGIONAL HEALTH SYSTEM
2.32,41.11492,-78.77515,8254.62,DUBOIS REGIONAL MEDICAL CENTER
2.60,41.36116,-79.70065,11493.67,UPMC NORTHWEST
2.72,41.57235,-75.49676,12791.18,MARIAN COMMUNITY HOSPITAL
3.01,40.04740,-76.30540,16158.83,LANCASTER GENERAL HOSPITAL
3.09,40.48928,-79.89596,17052.58,UPMC ST MARGARET
5.74,39.95045,-75.19259,47715.09,HOSPITAL OF UNIV OF PENNSYLVANIA
2.85,41.64205,-80.14579,14319.12,MEADVILLE MEDICAL CENTER
4.10,40.07160,-74.98341,28714.34,ARIA HEALTH
3.76,41.41107,-75.65091,24794.95,MOSES TAYLOR HOSPITAL
4.04,40.24397,-75.61364,28115.41,POTTSTOWN MEMORIAL MEDICAL CENTER
2.40,41.57647,-75.26049,9075.86,WAYNE MEMORIAL HOSPITAL
3.81,40.60000,-75.47000,25423.84,LEHIGH VALLEY HOSPITAL
2.98,39.75368,-77.57415,15874.14,WAYNESBORO HOSPITAL
2.74,40.30103,-79.55505,13094.31,EXCELA HEALTH WESTMORELAND REGIONAL HOSPITAL
2.76,41.83752,-79.14728,13256.77,WARREN GENERAL HOSPITAL
3.15,39.93492,-77.64744,17814.88,CHAMBERSBURG HOSPITAL
4.63,40.04475,-75.50425,34841.92,MAIN LINE HOSPITAL PAOLI
4.92,39.92871,-75.26873,38277.39,MERCY FITZGERALD HOSPITAL
3.95,40.68708,-75.24272,26987.28,EASTON HOSPITAL
2.68,40.60755,-79.15657,12328.86,INDIANA REGIONAL MEDICAL CENTER
4.84,39.94969,-75.15712,37356.76,THOMAS JEFFERSON UNIVERSITY HOSPITAL
2.84,41.41133,-80.37169,14194.12,UPMC HORIZON
3.40,39.97024,-75.60259,20645.90,CHESTER COUNTY HOSPITAL
7.70,39.85598,-75.36791,70390.27,CROZER CHESTER MEDICAL CENTER
3.25,40.82134,-75.91392,18979.91,ST LUKE'S MINERS MEMORIAL HOSPITAL
2.03,40.96128,-78.99974,4878.27,PUNXSUTAWNEY AREA HOSPITAL
3.29,40.99225,-75.17466,19425.17,POCONO MEDICAL CENTER
2.82,40.14526,-79.54992,13954.26,EXCELA HEALTH FRICK HOSPITAL
4.30,39.82191,-75.88683,31085.39,JENNERSVILLE REGIONAL HOSPITAL
3.15,40.18739,-76.18224,17797.17,EPHRATA COMMUNITY HOSPITAL
2.73,40.37782,-80.06589,12897.34,ST CLAIR MEMORIAL HOSPITAL
4.70,40.12077,-75.11818,35739.15,ABINGTON MEMORIAL HOSPITAL
2.60,39.80858,-76.98306,11459.79,HANOVER HOSPITAL
3.80,40.20064,-74.92952,25285.88,ST MARY MEDICAL CENTER
2.32,40.31802,-79.93494,8190.80,JEFFERSON REGIONAL MEDICAL CENTER
2.94,40.42897,-79.74808,15371.91,WESTERN PENNSYLVANIA HOSP FORBES REGIONAL CAMPUS
2.98,40.81936,-77.84273,15839.33,MOUNT NITTANY MEDICAL CENTER
3.58,41.25855,-75.81041,22750.86,GEISINGER WYOMING VALLEY MEDICAL CENTER
9.56,39.95658,-75.16249,91829.06,HAHNEMANN UNIVERSITY HOSPITAL
2.57,40.76999,-76.32970,11112.53,SAINT CATHERINE MEDICAL CENTER FOUNTAIN SPRINGS
3.35,41.86943,-71.37561,20105.54,MEMORIAL HOSPITAL OF RHODE ISLAND
2.96,41.85574,-71.45945,15637.67,ST JOSEPH HEALTH SERVICES OF RI
3.19,41.81254,-71.40760,18243.98,RHODE ISLAND HOSPITAL
3.57,42.00497,-71.49561,22690.80,LANDMARK MEDICAL CENTER,  INC
3.39,41.85172,-71.39826,20570.95,MIRIAM HOSPITAL
3.20,34.96733,-81.94021,18358.30,SPARTANBURG REGIONAL MEDICAL CENTER
2.84,34.69403,-82.98884,14222.76,OCONEE MEDICAL CENTER
3.95,34.02839,-81.03539,27061.66,PALMETTO HEALTH RICHLAND
4.64,34.71787,-80.78844,34951.11,SPRINGS MEMORIAL HOSPITAL
2.92,34.24654,-80.60702,15164.00,KERSHAW HEALTH
2.78,33.78555,-79.00178,13470.08,CONWAY MEDICAL CENTER
3.43,34.19543,-79.76256,21050.97,MCLEOD REGIONAL MEDICAL CENTER-PEE DEE
2.87,34.18661,-79.32541,14571.71,MARION REGIONAL HOSPITAL
3.37,33.62185,-80.74922,20319.42,TRMC OF ORANGEBURG & CALHOUN
3.02,34.17571,-82.15791,16293.87,SELF REGIONAL HEALTHCARE
4.05,34.81904,-82.41308,28202.04,GREENVILLE MEMORIAL HOSPITAL
3.52,32.97605,-80.07302,22022.70,TRIDENT MEDICAL CENTER
3.04,32.22325,-80.71444,16499.00,HILTON HEAD REGIONAL MEDICAL CENTER
3.16,33.70704,-78.89487,17851.46,GRAND STRAND REG MED CENTER
3.26,32.78211,-79.95018,19025.79,ROPER HOSPITAL
3.08,33.59553,-79.02412,16977.40,WACCAMAW COMMUNITY HOSPITAL
2.23,44.91113,-97.12063,7120.07,PRAIRIE LAKES HOSPITAL
2.79,42.87249,-97.40741,13620.15,AVERA SACRED HEART HOSPITAL
3.15,45.46141,-98.47929,17815.50,AVERA ST LUKES
2.86,43.53460,-96.71136,14493.80,AVERA MCKENNAN HOSPITAL & UNIVERSITY HEALTH CENTER
2.88,43.53562,-96.74305,14659.31,SANFORD USD MEDICAL CENTER
2.77,35.63906,-88.83207,13360.61,JACKSON-MADISON COUNTY GENERAL HOSPITAL
4.68,36.24440,-86.75204,35513.17,SKYLINE MEDICAL CENTER
2.64,35.93917,-85.01865,11879.92,CUMBERLAND MEDICAL CENTER
2.71,36.58587,-82.25703,12733.29,WELLMONT BRISTOL REGIONAL MEDICAL CENTER
2.85,36.55401,-82.55483,14356.64,WELLMONT HOLSTON VALLEY MEDICAL CENTER
2.49,35.98589,-84.28055,10213.64,METHODIST MEDICAL CENTER OF OAK RIDGE
3.29,36.58199,-87.27050,19359.85,GATEWAY MEDICAL CENTER
3.57,35.12837,-89.86202,22633.91,BAPTIST MEMORIAL HOSPITAL
2.89,35.86074,-86.42434,14835.91,MIDDLE TENNESSEE MEDICAL CENTER INC
2.90,36.10641,-83.51924,14926.94,TENNOVA HEALTHCARE-JEFFERSON MEMORIAL HOSPITAL
3.00,35.17733,-86.09081,16065.59,SOUTHERN TENNESSEE MEDICAL CENTER
2.59,36.17121,-85.50938,11333.63,COOKEVILLE REGIONAL MEDICAL CENTER
3.38,36.30767,-82.38497,20424.75,JOHNSON CITY MEDICAL CENTER
2.49,35.85418,-83.53731,10175.26,LECONTE MEDICAL CENTER
2.70,36.12859,-86.84559,12638.72,ST THOMAS HOSPITAL
2.68,36.43222,-84.94250,12350.55,JAMESTOWN REGIONAL MEDICAL CENTER
3.30,35.05068,-85.28823,19527.91,ERLANGER MEDICAL CENTER
3.00,35.99233,-83.92697,16028.64,TENNOVA HEALTHCARE
2.69,35.95747,-83.93660,12427.00,FORT SANDERS REGIONAL MEDICAL CENTER
2.87,36.15388,-86.80249,14539.72,BAPTIST HOSPITAL
3.70,35.03467,-85.26735,24124.11,PARKRIDGE MEDICAL CENTER
2.53,35.91765,-84.10080,10631.56,PARKWEST MEDICAL CENTER
2.72,35.24230,-87.33474,12872.20,CROCKETT HOSPITAL
4.18,35.09925,-89.86301,29710.59,ST FRANCIS HOSPITAL
3.33,35.17731,-84.86873,19833.09,SKYRIDGE MEDICAL CENTER
2.79,36.38340,-85.32302,13624.57,LIVINGSTON REGIONAL HOSPITAL
3.65,35.68445,-88.85461,23526.35,REGIONAL HOSPITAL OF JACKSON
4.24,35.20713,-89.80059,30382.78,SAINT FRANCIS BARTLETT MEDICAL CENTER
5.85,31.77031,-106.50085,48940.34,PROVIDENCE MEMORIAL HOSPITAL
2.95,30.04413,-99.15217,15533.86,PETERSON REGIONAL MEDICAL CENTER
3.30,33.90296,-98.50035,19497.04,UNITED REGIONAL HEALTH CARE SYSTEM
3.63,30.65598,-96.34672,23338.15,ST JOSEPH REGIONAL HEALTH CENTER
3.10,29.31233,-94.77317,17261.39,UNIVERSITY OF TEXAS MEDICAL BRANCH GAL
3.51,32.78994,-96.78044,21994.83,BAYLOR UNIVERSITY MEDICAL CENTER
3.52,28.81269,-96.97780,22027.65,CITIZENS MEDICAL CENTER
5.49,27.53249,-99.47808,44784.70,LAREDO MEDICAL CENTER
3.98,26.17446,-97.67014,27353.37,VHS HARLINGEN HOSPITAL COMPANY LLC
4.02,29.74802,-95.36609,27824.11,ST JOSEPH MEDICAL CENTER
4.03,32.50219,-94.73025,27922.34,GOOD SHEPHERD MEDICAL CENTER
5.51,33.57524,-101.89272,45055.36,COVENANT MEDICAL CENTER
2.93,31.51444,-97.19927,15276.12,PROVIDENCE HEALTH CENTER
3.75,32.76017,-96.82437,24769.35,METHODIST DALLAS MEDICAL CENTER
3.30,31.07837,-97.36403,19564.25,SCOTT & WHITE MEMORIAL HOSPITAL
3.98,29.43360,-98.49265,27411.70,BAPTIST MEDICAL CENTER
3.34,32.74944,-97.11630,19974.00,TEXAS HEALTH ARLINGTON MEMORIAL HOSPITAL
3.74,29.71431,-95.39680,24572.05,MEMORIAL HERMANN TEXAS MEDICAL CENTER
3.65,32.83520,-96.96101,23537.27,BAYLOR MEDICAL CENTER AT IRVING
3.91,32.82932,-97.21399,26610.39,NORTH HILLS HOSPITAL
4.58,29.66575,-95.18131,34355.65,BAYSHORE MEDICAL CENTER
5.58,31.76998,-106.49897,45898.98,LAS PALMAS MEDICAL CENTER
4.88,26.26353,-98.18455,37814.22,SOUTH TEXAS HEALTH SYSTEM
3.48,30.27438,-97.73395,21579.24,UNIVERSITY MEDICAL CENTER AT BRACKENRIDGE
3.44,31.99616,-102.09950,21113.14,MIDLAND MEMORIAL HOSPITAL
3.60,32.73780,-97.33899,22951.65,TEXAS HEALTH HARRIS METHODIST FORT WORTH
4.56,28.80765,-96.99896,34052.81,DETAR HOSPITAL NAVARRO
3.34,31.11326,-97.80076,19998.65,METROPLEX HOSPITAL
4.09,27.49018,-97.85078,28634.64,CHRISTUS SPOHN HOSPITAL KLEBERG
3.04,26.19665,-98.31409,16528.54,MISSION REGIONAL MEDICAL CENTER
3.49,29.81230,-95.43010,21743.64,MEMORIAL HERMANN HOSPITAL SYSTEM
4.04,29.70719,-95.40048,28033.43,ST LUKES EPISCOPAL HOSPITAL
3.20,35.19934,-101.92186,18395.75,NORTHWEST TEXAS HOSPITAL
5.45,30.28473,-95.46714,44341.59,CONROE REGIONAL MEDICAL CENTER
3.00,35.19533,-101.91907,16039.69,BAPTIST ST ANTHONYS HEALTH SYSTEM-BAPTIST CAMPUS
3.24,33.21990,-97.59383,18785.64,WISE REGIONAL HEALTH SYSTEM
3.55,33.71085,-96.58493,22439.86,TEXOMA MEDICAL CENTER
3.54,29.57653,-95.77057,22324.33,OAKBEND MEDICAL CENTER
3.36,33.12242,-96.12404,20232.88,HUNT REGIONAL MEDICAL CENTER
4.07,29.50795,-98.57224,28374.36,METHODIST HOSPITAL
4.44,32.17167,-95.84417,32662.94,EAST TEXAS MEDICAL CENTER ATHENS
3.51,32.08509,-96.50376,22005.71,NAVARRO REGIONAL HOSPITAL
4.50,31.32794,-94.75614,33393.78,WOODLAND HEIGHTS MEDICAL CENTER
3.52,29.93570,-93.98900,22026.88,THE MEDICAL CENTER OF SOUTHEAST TEXAS
4.39,29.39378,-94.98682,32098.36,MAINLAND MEDICAL CENTER
3.29,32.93228,-97.09436,19423.66,BAYLOR REGIONAL MEDICAL CENTER AT GRAPEVINE
3.29,31.46574,-100.43466,19398.69,SHANNON MEDICAL CENTER
2.55,29.11258,-97.28295,10880.14,CUERO COMMUNITY HOSPITAL
3.57,29.78143,-95.54541,22686.78,MEMORIAL HERMANN MEMORIAL CITY MEDICAL CENTER
3.65,33.17345,-97.11382,23514.82,DENTON REGIONAL MEDICAL CENTER
4.61,30.01994,-95.44379,34608.54,HOUSTON NORTHWEST MEDICAL CENTER
4.91,29.72913,-95.59429,38170.00,WEST HOUSTON MEDICAL CENTER
5.49,33.02168,-96.76621,44780.78,MEDICAL CENTER OF PLANO
3.49,32.23859,-101.49810,21772.46,SCENIC MOUNTAIN MEDICAL CENTER
3.35,31.65212,-94.65488,20159.07,NACOGDOCHES MEDICAL CENTER
4.62,25.97780,-97.51442,34824.20,VALLEY REGIONAL MEDICAL CENTER
4.34,33.04634,-97.00473,31524.16,MEDICAL CENTER OF LEWISVILLE
3.85,30.08682,-95.62403,25874.09,TOMBALL REGIONAL MEDICAL CENTER
4.90,32.73563,-97.34483,37981.25,PLAZA MEDICAL CENTER OF FORT WORTH
3.52,32.67614,-97.32079,22042.74,HUGULEY HEALTH SYSTEM
3.57,29.99677,-95.27641,22608.38,MEMORIAL HERMANN NORTHEAST
3.28,33.58838,-101.89214,19257.94,UNIVERSITY MEDICAL CENTER
6.26,32.53312,-94.73022,53733.23,LONGVIEW REGIONAL MEDICAL CENTER
3.42,29.54946,-95.08660,20908.64,CHRISTUS ST JOHN HOSPITAL
4.07,30.22723,-97.77447,28459.82,ST DAVID'S SOUTH AUSTIN MEDICAL CENTER
6.01,29.92772,-95.59016,50795.29,CYPRESS FAIRBANKS MEDICAL CENTER
3.38,32.64448,-96.87635,20459.48,METHODIST CHARLTON MEDICAL CENTER
2.96,32.81073,-96.83618,15648.89,UT SOUTHWESTERN UNIVERSITY HOSPITAL-ZALE LIPSHY
3.17,32.65818,-97.42078,17975.12,TEXAS HEALTH HARRIS METHODIST HOSPITAL SOUTHWEST F
4.09,27.69288,-97.34476,28668.11,CORPUS CHRISTI MEDICAL CENTER,THE
4.28,30.41163,-97.70649,30866.04,NORTH AUSTIN MEDICAL CENTER
4.17,29.58896,-95.63112,29519.82,METHODIST SUGAR LAND HOSPITAL
3.56,32.30684,-96.64115,22499.80,ENNIS REGIONAL MEDICAL CENTER
4.15,29.96603,-95.55127,29321.64,METHODIST WILLOWBROOK HOSPITAL
3.32,29.78747,-95.78578,19798.65,MEMORIAL HERMANN KATY HOSPITAL
4.39,30.20579,-95.45830,32143.36,ST LUKE'S THE WOODLANDS HOSPITAL
5.48,33.11427,-96.77061,44695.55,CENTENNIAL MEDICAL CENTER
3.29,33.01358,-96.78823,19426.86,BAYLOR REGIONAL MEDICAL CENTER AT PLANO
2.64,40.24999,-111.66524,11932.41,UTAH VALLEY REGIONAL MEDICAL CENTER
2.59,37.09986,-113.55271,11322.84,DIXIE REGIONAL MEDICAL CENTER
